;; Experiment Time: Tue Nov 20 16:54:21 PST 2012
;; Number of Subjects Used: 7
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.percentChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.dragTimes.2,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.numSwitches,period.1.dragTimes.0,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.dragTimes.1,period.3.dragTimes.2,period.3.dragTimes.3,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.dragTimes.1,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.dragTimes.1,period.8.dragTimes.2,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.dragTimes.1,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.0.dragTimes.3,period.0.dragTimes.4,period.0.dragTimes.5,period.2.dragTimes.1,period.2.dragTimes.2,period.2.dragTimes.3,period.2.dragTimes.4,period.3.dragTimes.4,period.3.dragTimes.5,period.4.dragTimes.1,period.4.dragTimes.2,period.5.dragTimes.1,period.6.dragTimes.1,period.6.dragTimes.2,period.0.dollarChoices.0,period.1.dragTimes.1,period.1.dragTimes.2,period.9.dragTimes.2,period.5.dragTimes.2,period.7.dragTimes.2,period.1.percentChoices.0,period.4.dragTimes.3,period.4.dragTimes.4,period.0.dragTimes.6,period.0.dragTimes.7,period.8.dragTimes.3,period.8.dragTimes.4,period.0.dragTimes.8,period.9.dragTimes.3,period.7.dragTimes.3,period.5.dragTimes.3,period.8.dragTimes.5,period.8.dragTimes.6,period.9.dragTimes.4,period.9.dragTimes.5,period.6.dragTimes.3,period.2.dragTimes.5,period.1.dragTimes.3,period.7.dragTimes.4,period.7.dragTimes.5,period.7.dragTimes.6,period.7.dragTimes.7,period.1.dragTimes.4,period.6.dragTimes.4,period.5.dragTimes.4,period.3.dollarChoices.0,period.0.betTime,period.0.betResult,period.1.betTime,period.1.betResult,period.6.betTime,period.6.betResult,period.5.betTime,period.5.betResult,period.3.betTime,period.3.betResult,period.4.betTime,period.4.betResult,period.7.betTime,period.7.betResult,period.8.betTime,period.8.betResult,period.9.betTime,period.9.betResult,period.2.betTime,period.2.betResult,period.1.dragTimes.5,period.4.dragTimes.5,period.4.dragTimes.6,period.4.dragTimes.7,period.4.view.0.index,period.4.view.0.time,period.8.view.0.index,period.8.view.0.time,period.9.dragTimes.6,period.9.dragTimes.7,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,
37,0,0,1,0.0,1,false,0.91525424,1.0847458,0.30508474,0.36158192,,N/A,1,2792,3884,N/A,0.032542374,-0.80824745,-0.8830852,false,0.4759206,1.0198299,0.3181818,0.6818182,dollar,0,1544,0.030594895,-0.03252116,-0.068333164,false,0.40770286,1.0872076,0.27272728,0.7272727,dollar,0,1576,0.032616224,-0.3233574,-0.79312027,false,0.20593913,1.0983421,0.15789473,0.8421052,dollar,0,1653,2371,N/A,N/A,0.03295026,0.0137642855,0.06683667,false,0.3040799,1.0473863,0.225,0.775,dollar,0,2777,0.031421587,-0.10860427,-0.35715702,false,0.23791915,1.053642,0.18421052,0.8157895,dollar,0,2106,0.03160926,0.008191758,0.034430847,false,0.30727038,1.0242345,0.23076923,0.7692307,dollar,0,1809,0.030727034,0.11309531,0.3680645,false,0.4769378,1.0220096,0.3181818,0.6818182,dollar,0,1654,3791,0.030660288,-0.20814598,-0.43642163,false,0.34023407,1.0207022,0.25,0.75,dollar,0,2434,N/A,N/A,0.030621067,0.16221088,0.4767626,false,0.5104435,1.0889461,0.31914893,0.68085104,dollar,0,1123,3479,0.032668382,0.011470423,0.022471484,1.6436582,N/A,N/A,N/A,4774,N/A,N/A,N/A,N/A,N/A,7051,N/A,N/A,3728,N/A,2028,3479,N/A,4851,N/A,5164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1076.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,951,min,1092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,2,0.0,2,false,1.5681818,1.4318182,0.52272725,0.47727275,,N/A,1,2558,3291,4134,0.042954545,-1.3848381,-0.8830852,false,0.8218932,1.301331,0.38709676,0.61290324,dollar,0,2184,0.039039932,-0.056162562,-0.068333164,false,0.7819917,1.3259859,0.37096775,0.62903225,dollar,0,1123,0.039779577,-0.6202135,-0.79312027,false,0.5731876,1.1463751,0.33333334,0.6666666,dollar,0,1638,2278,N/A,N/A,0.03439125,0.03830995,0.06683667,false,0.67682004,1.1167531,0.3773585,0.6226415,dollar,0,3386,0.033502594,-0.24173103,-0.35715702,false,0.50743794,1.1163634,0.3125,0.6875,dollar,0,1357,0.0334909,0.017471518,0.034430847,false,0.54696095,1.1281071,0.32653058,0.6734694,dollar,0,1466,0.03384321,0.20131691,0.3680645,false,0.82200986,1.1302636,0.42105263,0.57894737,dollar,0,1342,2122,0.033907905,-0.3587429,-0.43642163,false,0.5086421,1.1868315,0.3,0.7,dollar,0,3494,3978,N/A,0.035604943,0.24250151,0.4767626,false,0.4340763,0.6077068,0.21259668,0.29763532,dollar,0,1950,N/A,0.018231204,0.009754338,0.022471484,1.069879,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2511,N/A,N/A,1825,3151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3058.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,max,1888,min,1654,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,3,0.0,3,false,1.7045455,1.2954545,0.5681818,0.43181816,,967,1,1622,N/A,N/A,0.038863633,-1.5052589,-0.8830852,false,1.223494,0.8156626,0.6,0.39999998,percent,0,1264,0.024469879,-0.08360522,-0.068333164,false,1.4358306,0.54698324,0.7241379,0.27586213,percent,0,1700,0.016409498,-1.1387863,-0.79312027,false,0.9097551,0.30325174,0.75,0.25000003,percent,0,1326,1903,3198,N/A,0.009097552,0.060805,0.06683667,false,0.7439401,0.54104733,0.57894737,0.42105263,percent,0,2013,0.01623142,-0.26570344,-0.35715702,false,0.5725737,0.5052121,0.53125,0.46875,percent,0,1732,0.015156363,0.019714197,0.034430847,false,0.6070908,0.5059089,0.54545456,0.4545454,percent,0,1607,0.015177267,0.22344856,0.3680645,false,0.9549318,0.44336122,0.68292683,0.3170732,percent,0,1232,2215,0.013300836,-0.4167529,-0.43642163,false,0.6040561,0.46982145,0.5625,0.4375,percent,0,2543,N/A,N/A,0.014094643,0.28799137,0.4767626,false,0.74542165,0.7115388,0.5116279,0.4883721,percent,0,1450,N/A,0.021346163,0.01675073,0.022471484,1.4952469,N/A,N/A,N/A,2854,3229,N/A,N/A,N/A,N/A,N/A,N/A,4275,N/A,N/A,N/A,4743,6225,N/A,N/A,3463,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,999,max,1155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,4,2.1888657,4,false,0.29545456,1.7045455,0.09848485,0.5681818,,N/A,1,2075,3791,N/A,0.051136363,-0.26091155,-0.8830852,false,0.37557077,1.5022831,0.2,0.8,dollar,0,1918,0.04506849,-0.025663938,-0.068333164,false,0.13557969,1.7625359,0.071428575,0.9285714,dollar,0,998,0.052876078,-0.107531,-0.79312027,false,0.54596436,1.3307881,0.29090908,0.7090909,dollar,0,1092,3276,N/A,N/A,0.03992364,0.03649044,0.06683667,false,0.7413293,1.2130843,0.37931034,0.62068963,dollar,0,3495,0.03639253,-0.26477095,-0.35715702,false,0.4080363,1.360121,0.23076923,0.7692308,dollar,0,1216,0.04080363,0.014049035,0.034430847,false,0.74280745,1.0804472,0.4074074,0.5925926,dollar,0,1388,0.032413416,0.27340105,0.3680645,false,1.2638791,0.9222901,0.578125,0.421875,dollar,0,1342,2184,0.027668701,-0.5515842,-0.43642163,false,0.54364955,1.2232114,0.30769232,0.69230765,dollar,0,3775,5444,N/A,0.03669634,0.25919178,0.4767626,false,1.4915624,0.64408374,0.6984127,0.30158728,dollar,0,1467,2699,0.01932251,0.033517618,0.022471484,2.1888657,N/A,N/A,N/A,2995,N/A,N/A,N/A,N/A,N/A,4805,N/A,2386,2246,N/A,1108,3229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5429.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,1794,avg,2200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,5,0.0,5,false,0.8863636,2.1136365,0.29545453,0.7045455,,1388,1,1950,2465,5210,0.06340909,-0.7827346,-0.8830852,false,1.0513387,1.4922228,0.4133333,0.5866667,percent,0,1139,0.044766683,-0.0718413,-0.068333164,false,2.4167695,0.10211706,0.9594594,0.040540557,percent,0,1077,0.0030635118,-1.9167888,-0.79312027,false,1.1986018,0.0,1.0,0.0,percent,0,1233,1654,2091,2450,0.0,0.08011056,0.06683667,false,1.2814503,0.0,1.0,0.0,percent,0,2169,0.0,-0.45767897,-0.35715702,false,0.758647,0.13793582,0.84615386,0.15384614,percent,0,1154,0.0041380743,0.02612086,0.034430847,false,0.92729664,0.0,1.0,0.0,percent,0,1420,0.0,0.34130496,0.3680645,false,1.3398836,0.0,1.0,0.0,percent,0,1202,1763,0.0,-0.58475417,-0.43642163,false,0.83138615,0.034641087,0.96,0.04,percent,0,3011,3291,4305,0.0010392326,0.3963738,0.4767626,false,1.3061736,0.06874597,0.95,0.049999997,percent,0,1154,1451,0.0020623791,0.029351657,0.022471484,1.4066658,N/A,N/A,N/A,2590,N/A,N/A,N/A,2699,3464,4259,N/A,1513,2605,N/A,N/A,1810,6521,1841,2449,2808,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2917,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,656,max,1326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
37,0,0,6,0.0,6,false,1.1931819,1.8068181,0.39772728,0.6022727,,1529,1,2091,4680,9236,0.054204542,-1.0536813,-0.8830852,false,0.9895345,1.3648752,0.42028984,0.5797101,percent,0,1045,0.040946256,-0.06761802,-0.068333164,false,1.5533311,0.77666545,0.6666667,0.3333333,percent,0,1076,0.023299962,-1.2319784,-0.79312027,false,1.3319744,0.170766,0.8863636,0.11363639,percent,0,967,4493,N/A,N/A,0.0051229796,0.08902473,0.06683667,false,1.0893145,0.5106162,0.68085104,0.31914896,percent,0,2949,0.015318485,-0.3890563,-0.35715702,false,0.98301405,0.30507332,0.7631579,0.2368421,percent,0,765,0.009152199,0.033846006,0.034430847,false,0.78534687,0.5463282,0.5897436,0.4102564,percent,0,905,0.016389845,0.2890583,0.3680645,false,1.1203457,0.5771477,0.66,0.33999997,percent,0,920,4337,0.017314432,-0.4889431,-0.43642163,false,0.77763134,0.54096085,0.5897436,0.4102564,percent,0,2511,5429,N/A,0.016228825,0.37074554,0.4767626,false,1.502507,0.30733097,0.8301887,0.16981132,percent,0,2090,N/A,0.009219929,0.03376356,0.022471484,1.8532037,N/A,N/A,N/A,1466,5616,N/A,N/A,N/A,N/A,6599,N/A,3916,1342,6677,N/A,5553,6552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,avg,1357,max,1388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
38,0,0,0,0.0,0,false,1.0227273,1.9772727,0.3409091,0.65909094,,1326,1,2075,2824,4010,0.05931818,-0.06132682,-0.059964005,false,0.7158599,2.2839339,0.23863637,0.7613636,percent,0,1389,0.06851801,0.021889878,0.03057844,false,0.47546765,2.615072,0.15384616,0.84615386,percent,0,1139,0.078452155,-0.39304963,-0.826659,false,0.44376576,2.4577794,0.15294118,0.8470588,percent,0,1077,2387,N/A,N/A,0.07373338,0.2760651,0.6220965,false,0.3731303,2.9850423,0.11111111,0.8888889,percent,0,1264,0.08955127,0.30025712,0.80469775,false,0.7138029,3.1951177,0.1826087,0.81739134,percent,0,1154,0.09585353,-0.35108176,-0.49184692,false,0.6438338,3.083625,0.17272727,0.8272727,percent,0,1310,0.09250875,-0.024965702,-0.038776625,false,0.5083232,3.2871566,0.13392857,0.8660714,percent,0,1435,3479,0.09861469,0.034394197,0.06766207,false,0.4742716,3.4554074,0.12068965,0.87931037,percent,0,1326,2996,5008,0.10366222,-0.15809448,-0.33334166,false,0.4407449,3.4581523,0.11304348,0.8869565,percent,0,1498,N/A,0.10374457,0.21085995,0.47841722,4.273047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3432,1747,2886,N/A,6537,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,2012,max,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
38,0,0,1,0.0,1,false,0.84745765,1.1525424,0.28248587,0.38418078,,N/A,1,5054,N/A,N/A,0.03457627,-0.050816953,-0.059964005,false,0.8557124,1.1295404,0.43103448,0.56896555,dollar,0,1513,0.033886213,0.026166352,0.03057844,false,0.9205693,1.1251403,0.45,0.55,dollar,0,1201,0.033754207,-0.76099694,-0.826659,false,0.4752852,1.0863663,0.3043478,0.6956522,dollar,0,1404,N/A,N/A,N/A,0.03259099,0.29567325,0.6220965,false,0.74737823,1.2569543,0.37288135,0.62711865,dollar,0,2902,0.03770863,0.6014136,0.80469775,false,1.4658631,1.4999529,0.4942529,0.50574714,dollar,0,2433,0.044998586,-0.7209802,-0.49184692,false,0.7798664,1.6614544,0.31944445,0.6805555,dollar,0,1887,0.04984363,-0.030240586,-0.038776625,false,0.75212586,1.7093769,0.30555555,0.6944444,dollar,0,1466,N/A,0.051281307,0.05089039,0.06766207,false,0.718322,1.8471136,0.28,0.71999997,dollar,0,2839,N/A,N/A,0.055413406,-0.23944664,-0.33334166,false,0.5106809,1.9065421,0.2112676,0.7887324,dollar,0,1263,N/A,0.05719626,0.24431854,0.47841722,2.7877314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4259,N/A,N/A,2964,N/A,1544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3432.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,1716,min,1201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
38,0,0,2,0.0,2,false,1.1931819,1.8068181,0.39772728,0.6022727,,N/A,1,2465,N/A,N/A,0.054204542,-0.07154796,-0.059964005,false,1.1871203,1.7976393,0.39772728,0.6022727,dollar,0,1295,0.053929176,0.036300287,0.03057844,false,1.5546736,1.520876,0.50549453,0.49450547,dollar,0,1841,0.04562628,-1.285185,-0.826659,false,1.4977902,0.74889505,0.6666667,0.3333333,dollar,0,1404,N/A,N/A,N/A,0.022466851,0.93177,0.6220965,false,2.4421642,1.1193252,0.6857143,0.3142857,dollar,0,3323,0.033579756,1.965204,0.80469775,false,2.8150342,3.7986,0.42564106,0.57435894,dollar,0,1684,0.11395799,-1.3845658,-0.49184692,false,1.7309092,3.9030304,0.30722892,0.6927711,dollar,0,1419,0.11709091,-0.067118816,-0.038776625,false,1.7021544,3.9830415,0.2994012,0.70059884,dollar,0,1513,N/A,0.11949124,0.11517128,0.06766207,false,2.6895614,3.234283,0.45402297,0.54597706,dollar,0,4180,4929,N/A,0.09702849,-0.89654285,-0.33334166,false,2.2730076,2.9854429,0.43225807,0.56774193,dollar,0,1638,N/A,0.08956329,1.087446,0.47841722,6.742546,N/A,N/A,N/A,2589,N/A,N/A,N/A,N/A,N/A,3947,N/A,2589,N/A,N/A,1716,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,1560,max,1388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
38,0,0,3,4.4909554,3,false,2.0113637,0.98863626,0.67045456,0.3295454,,1092,1,1716,N/A,N/A,0.029659087,-0.120609425,-0.059964005,false,1.5578995,1.3546951,0.53488374,0.46511626,percent,0,1560,0.040640853,0.047638137,0.03057844,false,2.0124426,0.98916674,0.67045456,0.32954547,percent,0,1903,0.029675001,-1.6636038,-0.826659,false,1.1870642,0.71223843,0.625,0.37499997,percent,0,1513,2168,N/A,N/A,0.021367153,0.73846847,0.6220965,false,1.8955703,1.0493333,0.6436782,0.35632178,percent,0,2200,0.03148,1.5253612,0.80469775,false,3.828575,1.4907725,0.7197452,0.28025478,percent,0,1108,0.04472317,-1.8830727,-0.49184692,false,2.4484127,1.428241,0.6315789,0.3684211,percent,0,1545,0.04284723,-0.09494118,-0.038776625,false,2.7766628,1.0497141,0.7256637,0.2743363,percent,0,1155,6521,0.03149142,0.18787475,0.06766207,false,2.860408,1.1918366,0.7058824,0.29411763,percent,0,2216,5944,6989,0.035755098,-0.9534932,-0.33334166,false,1.9116688,1.3654778,0.5833333,0.4166667,percent,0,1498,4259,0.04096433,0.9145753,0.47841722,4.4909554,N/A,N/A,N/A,5772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4446,4556,N/A,N/A,6084,N/A,5570,5242,7005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6802,N/A,5944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,avg,999,max,1326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
38,0,0,4,0.0,4,false,0.30508474,1.6949153,0.10169491,0.56497175,,N/A,1,5382,6677,N/A,0.050847456,-0.018294103,-0.059964005,false,0.30496368,1.7281274,0.15,0.84999996,dollar,0,1170,0.05184382,0.009325313,0.03057844,false,0.60805285,1.4863514,0.29032257,0.7096774,dollar,0,1217,0.04459054,-0.50265235,-0.826659,false,0.3729561,1.4240141,0.20754717,0.7924528,dollar,0,1263,2792,N/A,N/A,0.042720422,0.23201467,0.6220965,false,0.84433126,1.3171568,0.390625,0.609375,dollar,0,3510,0.0395147,0.6794315,0.80469775,false,1.2978455,1.9467682,0.4,0.59999996,dollar,0,1653,0.058403045,-0.6383413,-0.49184692,false,0.989819,1.8089795,0.35365853,0.64634144,dollar,0,1341,0.054269385,-0.03838184,-0.038776625,false,0.8140975,2.0013232,0.28915662,0.71084344,dollar,0,1544,2745,0.060039695,0.05508352,0.06766207,false,1.4321269,1.5003234,0.4883721,0.5116279,dollar,0,1310,4836,N/A,0.045009702,-0.47738755,-0.33334166,false,1.9962871,0.5752013,0.7763158,0.22368418,dollar,0,1684,5943,0.017256038,0.9550581,0.47841722,3.8135035,N/A,N/A,N/A,1794,3495,N/A,N/A,N/A,N/A,4571,N/A,3322,3120,N/A,1935,2745,N/A,N/A,N/A,4711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3978.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,2168,max,2230,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
38,0,0,5,0.0,5,false,0.8863636,2.1136365,0.29545453,0.7045455,,1529,1,1966,2215,3073,0.06340909,-0.053149913,-0.059964005,false,0.9136986,2.0981228,0.30337077,0.6966292,percent,0,1248,0.06294368,0.027939478,0.03057844,false,0.92071074,2.1824253,0.2967033,0.70329666,percent,0,1342,0.06547276,-0.7611138,-0.826659,false,0.5097533,2.1409638,0.1923077,0.80769235,percent,0,1513,5085,N/A,N/A,0.064228915,0.31711572,0.6220965,false,1.0855143,2.0692618,0.344086,0.655914,percent,0,3370,0.062077854,0.8735109,0.80469775,false,1.3607676,3.1978042,0.29850745,0.70149255,percent,0,1435,0.09593412,-0.66928935,-0.49184692,false,0.85244673,3.2733953,0.20661157,0.7933884,percent,0,952,0.098201856,-0.033055007,-0.038776625,false,4.1916213,0.0,1.0,0.0,percent,0,920,2855,0.0,0.28361377,0.06766207,false,4.48505,0.0,1.0,0.0,percent,0,2949,3230,6240,0.0,-1.4950541,-0.33334166,false,3.0783405,0.1353116,0.95789474,0.042105243,percent,0,1248,2309,0.004059348,1.4727311,0.47841722,5.1063304,5959,N/A,N/A,2995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4056,5569,N/A,N/A,1716,2059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,max,1061,max,1732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
